24,0,0.82,533.0,294.0,67.5,343.0
24,0,0.87,278.5,243.5,245.5,395.0
30,0,0.33,131.9,344.0,42.0,81.8
30,0,0.39,535.0,298.0,60.0,222.0
30,0,0.51,72.1,306.0,64.1,114.8
30,0,0.56,428.0,302.8,55.2,115.5
30,0,0.59,0.2,379.0,69.1,260.0
30,0,0.64,280.2,291.5,83.8,167.8
30,0,0.65,535.0,293.2,66.0,346.8
30,0,0.68,45.7,387.8,138.8,251.2
30,0,0.78,467.5,273.0,82.5,364.5
30,0,0.83,552.0,201.9,87.5,437.1
30,0,0.84,168.0,279.0,147.0,359.5
30,0,0.88,282.0,244.2,243.5,394.8
36,0,0.31,532.0,305.8,68.0,329.8
36,0,0.44,435.0,301.2,49.5,139.2
36,0,0.47,544.5,294.8,55.0,150.0
36,0,0.65,462.0,273.5,94.5,363.0
36,0,0.65,69.5,306.8,101.0,186.5
36,0,0.71,283.8,300.0,83.0,175.0
36,0,0.73,0.4,368.5,85.8,270.5
36,0,0.76,69.0,387.5,162.0,251.5
36,0,0.85,186.5,265.0,133.8,374.5
36,0,0.85,557.0,200.0,82.5,439.0
36,0,0.89,291.5,256.0,239.0,383.0
42,0,0.28,585.0,291.0,29.0,76.0
42,0,0.31,462.5,273.5,111.5,290.5
42,0,0.36,463.0,272.2,87.0,191.2
42,0,0.40,535.0,294.0,62.0,179.5
42,0,0.45,530.5,295.2,67.0,339.8
42,0,0.66,172.0,242.6,161.2,395.9
42,0,0.68,279.2,293.0,74.8,157.2
42,0,0.79,87.2,371.8,172.8,267.2
42,0,0.83,311.8,274.0,244.2,365.5
42,0,0.83,73.6,308.8,94.4,211.2
42,0,0.86,564.5,196.9,75.0,442.6
42,0,0.89,0.3,357.2,104.6,282.2
48,0,0.32,533.5,293.0,64.0,195.2
48,0,0.46,549.5,201.8,90.5,438.2
48,0,0.46,527.5,292.0,71.0,337.0
48,0,0.50,590.5,290.8,28.0,77.8
48,0,0.58,471.8,272.5,79.2,196.5
48,0,0.62,74.4,310.0,73.6,232.5
48,0,0.62,320.8,299.8,82.5,213.2
48,0,0.67,575.0,198.1,64.5,440.9
48,0,0.73,178.6,252.0,163.1,386.0
48,0,0.76,281.0,283.5,74.8,157.0
48,0,0.83,93.9,364.0,166.3,275.0
48,0,0.86,0.3,371.8,108.3,267.2
48,0,0.86,326.5,261.0,236.5,378.0
54,0,0.39,533.0,293.8,66.5,338.2
54,0,0.62,278.2,279.0,63.2,167.8
54,0,0.66,74.6,306.0,59.6,199.5
54,0,0.67,533.5,293.0,65.0,210.0
54,0,0.72,311.0,302.0,99.2,225.0
54,0,0.77,85.6,363.5,175.2,276.5
54,0,0.77,212.5,273.0,134.8,366.0
54,0,0.79,480.8,273.5,69.8,176.0
54,0,0.87,575.0,198.8,64.5,440.2
54,0,0.87,0.3,380.0,104.3,259.0
54,0,0.91,335.2,234.1,249.8,404.9
60,0,0.28,0.8,369.8,230.8,270.2
60,0,0.30,0.2,371.0,92.5,268.5
60,0,0.31,140.4,345.5,32.5,48.5
60,0,0.46,181.0,307.0,42.4,80.2
60,0,0.46,77.1,383.0,157.2,256.5
60,0,0.60,75.6,305.8,60.2,151.5
60,0,0.62,535.5,295.2,62.0,205.8
60,0,0.63,284.0,285.2,45.0,130.8
60,0,0.77,307.8,293.2,113.0,223.2
60,0,0.79,487.5,273.8,62.5,155.2
60,0,0.84,206.2,275.5,149.2,363.5
60,0,0.85,572.0,197.8,67.5,440.2
60,0,0.88,341.0,212.5,255.5,426.5
66,0,0.33,184.8,400.2,125.5,239.8
66,0,0.38,531.5,311.0,29.0,71.8
66,0,0.39,143.8,345.0,30.6,55.5
66,0,0.44,174.0,313.0,44.0,87.0
66,0,0.55,53.0,388.0,149.0,251.5
66,0,0.57,0.2,362.5,74.0,277.0
66,0,0.67,537.5,295.5,61.5,187.5
66,0,0.72,223.5,252.5,142.2,386.5
66,0,0.73,67.8,305.0,70.9,130.5
66,0,0.76,491.8,273.5,58.2,158.2
66,0,0.79,302.2,287.8,107.5,207.0
66,0,0.84,570.5,201.0,69.0,437.0
66,0,0.89,349.5,225.8,253.0,413.2
72,17,0.48,0.1,367.2,75.5,272.2
72,0,0.27,202.6,326.0,36.1,72.2
72,0,0.27,62.8,304.2,72.0,102.0
72,0,0.32,531.5,311.5,30.0,70.2
72,0,0.33,360.5,305.5,37.2,67.2
72,0,0.36,0.2,367.0,75.1,271.5
72,0,0.39,361.5,328.5,57.8,94.0
72,0,0.51,538.5,292.5,59.0,174.0
72,0,0.62,181.6,384.0,142.6,255.5
72,0,0.71,45.6,311.0,146.6,328.0
72,0,0.73,184.0,260.0,187.0,379.0
72,0,0.75,492.0,273.5,58.0,169.2
72,0,0.82,564.5,214.0,75.0,425.0
72,0,0.84,295.8,301.2,106.2,190.8
72,0,0.87,349.8,235.5,252.2,403.5
78,0,0.26,531.5,312.0,30.5,68.2
78,0,0.28,371.5,302.0,30.2,67.8
78,0,0.28,131.9,333.5,24.9,69.5
78,0,0.33,151.8,314.0,54.9,154.5
78,0,0.34,370.0,331.2,48.8,123.2
78,0,0.49,72.2,305.0,69.6,104.8
78,0,0.63,0.2,355.5,74.2,283.5
78,0,0.70,47.5,373.0,141.5,266.5
78,0,0.76,489.8,274.0,60.2,182.0
78,0,0.84,293.0,307.8,104.2,197.2
78,0,0.84,179.4,281.5,188.1,357.5
78,0,0.87,549.5,221.8,90.0,416.2
78,0,0.87,349.5,247.6,251.0,391.4
84,0,0.29,599.0,277.0,40.5,71.8
84,0,0.31,152.0,307.0,47.6,86.5
84,0,0.32,73.9,306.2,66.9,105.5
84,0,0.41,599.0,277.2,24.5,53.0
84,0,0.48,129.9,336.0,24.1,54.5
84,0,0.49,353.8,300.5,49.0,132.8
84,0,0.66,0.1,351.5,65.9,286.5
84,0,0.75,49.5,306.5,143.5,332.5
84,0,0.79,480.8,272.8,65.8,177.8
84,0,0.79,177.4,277.5,184.6,361.5
84,0,0.83,280.8,301.2,110.8,201.8
84,0,0.89,346.0,244.9,250.0,394.1
84,0,0.90,530.0,231.9,109.5,406.6
90,0,0.26,125.9,339.2,24.1,51.0
90,0,0.32,282.5,291.2,60.2,121.2
90,0,0.46,352.2,303.2,47.5,156.2
90,0,0.54,596.5,279.5,33.0,65.2
90,0,0.60,152.4,319.2,57.9,103.8
90,0,0.64,282.5,292.5,95.5,193.2
90,0,0.65,72.9,309.0,68.6,173.5
90,0,0.72,475.8,274.2,60.2,162.2
90,0,0.74,71.5,386.2,146.8,253.2
90,0,0.75,0.4,365.0,89.4,274.0
90,0,0.77,198.5,396.5,130.5,243.0
90,0,0.86,196.0,259.8,169.0,379.2
90,0,0.90,338.5,236.9,254.5,402.1
90,0,0.91,510.2,224.6,129.2,413.4
96,0,0.38,357.5,307.0,42.2,155.8
96,0,0.42,601.5,288.5,34.0,77.5
96,0,0.57,171.2,302.5,149.8,337.0
96,0,0.63,475.0,274.8,52.5,113.5
96,0,0.69,314.5,327.0,68.5,148.8
96,0,0.70,87.9,332.0,157.4,307.5
96,0,0.71,75.5,307.8,64.1,235.8
96,0,0.86,0.5,360.0,107.3,279.0
96,0,0.87,207.4,258.2,159.4,380.8
96,0,0.89,336.0,232.6,261.5,406.9
96,0,0.92,495.2,222.8,144.8,414.8
102,0,0.25,364.0,308.8,33.5,123.5
102,0,0.25,607.0,290.5,32.5,231.0
102,0,0.34,606.5,290.0,33.5,167.2
102,0,0.35,557.0,293.5,40.5,51.5
102,0,0.37,476.8,275.5,45.8,104.0
102,0,0.78,0.3,356.0,91.6,283.5
102,0,0.81,64.6,327.2,96.7,311.2
102,0,0.86,112.9,297.5,167.8,342.0
102,0,0.88,341.5,236.2,268.5,403.8
102,0,0.90,219.5,279.5,152.8,359.5
102,0,0.91,486.5,220.6,153.0,415.4
108,0,0.26,553.5,293.0,72.0,178.5
108,0,0.33,597.5,282.5,42.5,180.5
108,0,0.33,555.0,293.2,44.0,66.2
108,0,0.49,325.0,322.2,77.5,171.5
108,0,0.66,120.7,290.2,74.1,190.8
108,0,0.67,0.4,387.8,90.1,251.2
108,0,0.70,152.0,376.5,144.0,263.5
108,0,0.83,224.5,287.2,157.5,351.8
108,0,0.87,486.0,225.8,142.0,412.8
108,0,0.89,352.2,243.1,254.8,396.4
108,0,0.92,48.1,313.5,112.8,326.5
114,0,0.25,422.0,299.2,189.5,328.8
114,0,0.29,490.2,229.8,52.2,113.2
114,0,0.30,174.2,288.8,69.2,103.8
114,0,0.34,337.5,320.8,63.5,148.2
114,0,0.39,610.5,423.5,29.5,214.5
114,0,0.44,501.0,333.8,111.0,241.8
114,0,0.48,165.0,284.0,147.5,355.0
114,0,0.52,595.0,277.5,45.0,137.8
114,0,0.53,0.6,402.0,88.6,237.5
114,0,0.54,168.8,269.8,227.8,369.2
114,0,0.59,236.2,266.8,160.2,372.2
114,0,0.61,553.0,293.5,73.0,191.8
114,0,0.61,610.0,334.5,30.0,303.5
114,0,0.67,95.2,283.8,86.8,355.8
114,0,0.84,39.5,314.5,106.5,324.5
114,0,0.92,370.5,257.5,241.0,381.5
120,0,0.28,517.5,324.2,76.0,161.2
120,0,0.40,170.5,271.2,151.0,368.2
120,0,0.46,606.0,426.2,34.0,210.8
120,0,0.49,158.2,296.2,78.5,342.2
120,0,0.55,170.4,400.0,149.9,240.0
120,0,0.57,606.5,334.0,33.0,304.5
120,0,0.64,0.4,393.0,89.1,246.0
120,0,0.65,181.8,262.0,223.0,377.0
120,0,0.75,20.7,324.0,99.9,315.0
120,0,0.76,77.8,293.0,101.7,346.0
120,0,0.78,554.0,294.5,71.5,204.8
120,0,0.89,387.0,233.2,243.0,405.8
126,0,0.26,610.5,289.5,29.5,70.0
126,0,0.30,610.5,334.8,29.5,109.0
126,0,0.33,128.8,313.8,28.8,119.8
126,0,0.40,391.8,300.0,62.2,206.0
126,0,0.48,606.0,334.5,33.5,251.5
126,0,0.49,85.1,309.0,232.1,330.0
126,0,0.59,153.2,334.5,166.8,305.5
126,0,0.68,58.6,302.5,95.0,210.5
126,0,0.68,0.2,461.2,69.7,177.8
126,0,0.81,554.0,294.2,60.5,177.8
126,0,0.86,0.3,325.0,91.0,313.0
126,0,0.90,223.9,283.0,182.1,356.0
126,0,0.91,395.8,211.6,244.2,427.4
132,0,0.33,38.6,300.2,96.6,214.8
132,0,0.46,608.0,287.2,31.5,59.0
132,0,0.56,392.5,294.2,65.5,209.8
132,0,0.59,38.3,299.2,97.6,338.2
132,0,0.59,102.6,305.2,108.1,333.8
132,0,0.63,0.3,318.0,62.3,321.5
132,0,0.72,595.0,341.2,44.5,218.8
132,0,0.75,553.0,295.2,47.0,157.2
132,0,0.79,149.0,297.2,255.5,342.2
132,0,0.93,398.5,215.5,241.5,424.0
138,0,0.28,331.2,319.5,73.8,230.5
138,0,0.34,331.2,323.0,71.8,165.0
138,0,0.34,391.8,296.8,66.8,235.8
138,0,0.50,169.0,317.0,48.9,107.2
138,0,0.54,153.0,452.0,156.5,187.5
138,0,0.59,575.5,333.2,64.0,224.8
138,0,0.62,0.3,455.5,32.5,182.5
138,0,0.63,12.8,291.0,87.3,219.5
138,0,0.64,546.0,297.8,50.5,144.0
138,0,0.85,191.9,279.0,210.6,360.0
138,0,0.86,22.5,296.5,173.8,343.0
138,0,0.93,397.2,225.0,242.8,414.0
144,0,0.26,331.0,327.5,72.2,165.0
144,0,0.26,146.6,317.5,72.4,128.8
144,0,0.28,614.5,287.0,25.0,138.5
144,0,0.33,167.0,318.0,52.0,92.5
144,0,0.33,328.8,313.5,76.2,239.5
144,0,0.36,0.4,286.0,73.1,247.0
144,0,0.44,553.0,299.2,44.5,84.5
144,0,0.46,124.7,316.5,36.7,109.5
144,0,0.59,137.8,399.5,196.8,240.5
144,0,0.61,184.8,264.0,216.0,375.0
144,0,0.66,561.0,331.8,78.5,253.8
144,0,0.73,0.2,287.0,73.0,349.0
144,0,0.85,1.9,303.8,165.4,335.2
144,0,0.93,393.5,244.5,245.5,394.5
150,0,0.25,303.8,342.0,36.5,117.2
150,0,0.27,0.1,295.8,31.3,213.5
150,0,0.29,0.2,292.5,31.8,347.0
150,0,0.34,0.2,291.0,42.7,334.5
150,0,0.35,0.1,495.2,31.3,143.2
150,0,0.38,384.5,232.2,79.0,168.8
150,0,0.39,127.7,276.8,266.3,362.2
150,0,0.39,553.5,298.0,43.5,84.2
150,0,0.41,333.0,311.0,64.0,194.5
150,0,0.46,166.9,322.8,55.2,73.2
150,0,0.47,0.1,291.2,43.5,216.0
150,0,0.54,619.5,294.0,20.5,171.5
150,0,0.56,116.1,390.2,166.2,249.8
150,0,0.62,226.0,276.0,168.0,363.0
150,0,0.67,93.9,314.5,69.6,145.5
150,0,0.82,540.5,334.5,99.5,278.5
150,0,0.86,383.0,259.0,256.5,380.0
150,0,0.89,8.4,316.5,125.0,323.5
156,0,0.26,529.5,315.2,28.5,67.2
156,0,0.26,232.0,290.8,116.2,201.8
156,0,0.26,411.8,222.4,46.0,116.1
156,0,0.28,0.3,463.2,54.0,174.8
156,0,0.30,552.5,296.5,45.0,85.8
156,0,0.41,368.5,222.5,89.0,318.5
156,0,0.53,169.0,322.5,59.9,71.2
156,0,0.58,611.5,292.5,28.5,198.0
156,0,0.61,84.8,309.5,70.4,190.0
156,0,0.66,107.6,389.0,198.1,251.0
156,0,0.76,540.0,338.5,99.5,300.5
156,0,0.77,222.5,301.5,162.5,338.0
156,0,0.84,370.0,250.6,267.0,388.9
156,0,0.88,0.2,314.5,106.8,324.5
162,0,0.26,231.8,281.2,88.5,99.0
162,0,0.28,530.5,313.5,25.5,57.8
162,0,0.29,160.8,315.0,67.6,88.8
162,0,0.35,339.2,314.0,53.0,178.2
162,0,0.40,173.1,315.0,55.0,73.8
162,0,0.42,409.2,220.6,41.0,107.1
162,0,0.42,306.5,338.0,44.5,152.5
162,0,0.45,553.5,295.0,43.0,56.2
162,0,0.50,603.5,288.5,36.5,254.5
162,0,0.55,227.5,315.5,150.2,323.5
162,0,0.58,357.5,220.5,93.0,298.5
162,0,0.69,78.6,307.0,67.6,329.5
162,0,0.78,538.0,334.2,101.5,304.8
162,0,0.80,109.8,381.0,202.7,258.5
162,0,0.85,0.3,307.5,76.9,331.0
162,0,0.87,359.5,229.4,266.5,410.1
168,0,0.26,529.0,325.8,97.5,229.2
168,0,0.31,138.1,271.0,239.1,368.5
168,0,0.34,358.8,311.2,38.2,84.5
168,0,0.43,603.5,288.0,36.5,251.5
168,0,0.48,604.5,287.8,35.0,336.8
168,0,0.60,111.8,390.0,166.7,249.5
168,0,0.62,226.0,272.8,150.5,366.2
168,0,0.68,301.8,343.0,51.0,133.5
168,0,0.70,529.5,327.8,102.0,311.2
168,0,0.74,71.7,308.2,78.1,325.8
168,0,0.84,356.0,229.2,89.0,283.2
168,0,0.87,353.5,228.8,271.5,410.2
168,0,0.91,0.8,321.0,101.4,318.0
174,0,0.25,363.8,322.5,40.2,70.8
174,0,0.27,522.5,327.5,88.5,226.0
174,0,0.27,286.8,336.8,67.8,158.8
174,0,0.29,540.5,293.2,90.5,338.2
174,0,0.31,404.5,238.1,42.5,102.9
174,0,0.32,531.5,292.5,95.0,259.5
174,0,0.35,129.4,388.5,80.4,131.0
174,0,0.42,607.5,295.2,31.5,334.8
174,0,0.52,606.5,292.2,33.5,263.2
174,0,0.54,550.5,291.5,77.5,284.5
174,0,0.71,66.8,305.2,78.2,263.8
174,0,0.75,108.7,403.5,189.6,236.0
174,0,0.82,207.5,285.5,166.2,353.5
174,0,0.82,351.8,237.2,96.2,299.8
174,0,0.82,0.4,323.0,118.3,316.0
174,0,0.88,359.0,235.6,267.5,403.4
180,0,0.28,611.0,296.0,28.0,316.5
180,0,0.34,132.9,304.2,232.9,334.2
180,0,0.40,288.5,327.2,74.0,240.8
180,0,0.42,142.0,398.8,216.2,240.8
180,0,0.55,79.9,306.0,68.4,203.5
180,0,0.56,608.5,295.0,31.5,262.0
180,0,0.70,554.0,291.2,74.0,289.2
180,0,0.79,0.3,316.2,150.6,323.2
180,0,0.83,350.5,231.1,105.8,362.9
180,0,0.90,366.8,258.5,266.2,380.5
186,0,0.27,0.2,363.0,18.4,141.0
186,0,0.41,161.2,279.2,117.2,153.5
186,0,0.43,0.3,363.5,38.1,275.5
186,0,0.46,102.1,330.5,56.4,161.0
186,0,0.47,292.2,330.8,67.0,265.8
186,0,0.60,607.0,287.2,33.0,265.2
186,0,0.62,141.0,400.0,215.5,240.0
186,0,0.70,556.5,290.5,74.5,289.5
186,0,0.85,1.0,311.5,152.0,327.5
186,0,0.88,349.5,220.6,124.0,417.4
186,0,0.91,379.5,257.8,260.0,381.2
192,0,0.27,169.2,257.2,104.8,121.5
192,0,0.38,102.8,398.8,197.8,240.8
192,0,0.63,607.0,282.5,32.5,249.0
192,0,0.66,291.2,334.5,65.0,264.5
192,0,0.66,112.0,272.2,246.5,367.2
192,0,0.67,109.4,332.0,48.1,130.5
192,0,0.82,32.1,307.5,112.6,330.0
192,0,0.87,0.3,366.0,74.8,273.0
192,0,0.89,348.2,219.6,129.8,418.9
192,0,0.92,385.0,226.2,254.5,412.8
198,0,0.26,346.0,312.2,26.2,66.2
198,0,0.33,425.0,285.5,39.8,64.5
198,0,0.34,71.5,322.8,252.5,317.2
198,0,0.43,608.5,329.5,31.5,159.0
198,0,0.46,84.5,268.8,266.8,371.2
198,0,0.46,28.3,313.5,120.7,252.5
198,0,0.50,161.6,269.0,189.1,370.5
198,0,0.58,59.7,314.8,90.3,249.8
198,0,0.59,111.8,333.5,46.9,128.5
198,0,0.65,285.5,333.5,72.8,294.0
198,0,0.66,72.4,403.5,237.6,236.0
198,0,0.87,0.3,370.5,95.4,269.0
198,0,0.91,344.2,226.9,134.8,412.1
198,0,0.92,388.0,210.0,251.5,428.5
204,0,0.27,345.5,310.2,27.0,55.8
204,0,0.28,87.4,409.0,204.6,230.5
204,0,0.37,292.5,323.0,62.5,231.0
204,0,0.39,180.2,288.0,176.2,351.5
204,0,0.41,193.4,288.0,113.4,217.8
204,0,0.44,612.0,349.5,28.0,135.5
204,0,0.47,28.4,308.5,127.6,213.5
204,0,0.68,86.5,455.5,188.5,184.0
204,0,0.71,1.2,346.0,145.3,294.0
204,0,0.91,391.0,209.2,248.5,429.8
204,0,0.91,335.2,237.9,140.2,401.1
210,0,0.26,407.5,288.8,55.2,110.0
210,0,0.32,5.2,327.5,156.6,310.5
210,0,0.35,555.5,291.2,71.5,203.0
210,0,0.40,35.0,330.2,128.8,198.2
210,0,0.44,617.5,357.0,22.5,146.5
210,0,0.60,14.5,312.8,72.4,213.2
210,0,0.64,213.5,292.8,166.5,346.8
210,0,0.74,33.3,445.2,188.4,194.2
210,0,0.90,321.5,235.9,144.5,401.6
210,0,0.92,388.8,221.5,250.2,417.5
216,0,0.35,113.1,346.8,75.1,97.8
216,0,0.46,82.4,312.8,60.6,116.0
216,0,0.48,245.2,268.0,148.2,371.0
216,0,0.48,179.5,268.5,214.5,370.5
216,0,0.49,620.0,342.2,20.0,205.2
216,0,0.69,10.4,314.8,77.5,213.8
216,0,0.69,22.1,421.5,193.9,218.0
216,0,0.76,538.0,290.8,99.0,256.2
216,0,0.83,330.8,227.2,114.8,343.8
216,0,0.93,385.5,246.5,253.5,393.0
222,0,0.26,16.6,388.0,186.2,251.5
222,0,0.27,86.8,305.5,71.9,135.5
222,0,0.30,130.0,273.0,269.8,367.0
222,0,0.47,138.4,358.8,142.4,280.2
222,0,0.55,230.9,273.5,167.6,365.0
222,0,0.57,621.5,348.5,18.5,208.0
222,0,0.61,9.3,316.5,76.9,216.5
222,0,0.64,17.4,307.5,187.1,331.5
222,0,0.65,346.2,226.9,80.2,310.1
222,0,0.78,536.0,291.8,94.5,255.2
222,0,0.91,367.8,242.2,272.2,396.8
228,0,0.30,130.5,419.8,142.5,219.8
228,0,0.32,215.0,321.5,53.0,195.0
228,0,0.34,531.5,315.8,26.5,66.2
228,0,0.37,623.5,361.5,16.5,159.5
228,0,0.48,160.8,327.5,66.0,137.5
228,0,0.51,83.8,308.0,87.3,147.2
228,0,0.53,347.0,238.1,64.8,288.4
228,0,0.55,347.0,237.5,61.5,199.5
228,0,0.55,503.2,277.8,46.8,178.2
228,0,0.59,622.0,361.8,18.0,225.2
228,0,0.72,227.0,309.5,157.5,330.5
228,0,0.74,3.5,318.5,83.2,210.5
228,0,0.76,534.5,295.0,94.0,288.5
228,0,0.78,0.2,445.5,191.2,194.0
228,0,0.88,351.2,228.9,281.8,411.1
234,0,0.27,241.2,223.0,379.8,416.5
234,0,0.28,531.0,316.8,27.5,66.0
234,0,0.38,624.5,369.2,15.5,160.8
234,0,0.47,242.8,247.8,153.5,392.2
234,0,0.51,623.5,369.0,16.5,236.0
234,0,0.53,184.0,329.0,66.8,173.0
234,0,0.72,342.0,221.2,268.0,418.8
234,0,0.77,495.0,279.0,55.0,196.8
234,0,0.83,531.5,297.0,97.5,343.0
234,0,0.83,88.0,313.0,183.5,326.0
240,0,0.40,623.5,362.8,16.5,164.2
240,0,0.51,622.5,362.8,17.5,230.2
240,0,0.57,254.4,221.4,359.1,417.6
240,0,0.80,491.2,277.5,58.8,200.2
240,0,0.80,530.5,295.5,98.5,343.5
246,37,0.65,264.8,70.8,105.2,275.2
246,0,0.36,623.0,353.2,17.0,167.2
246,0,0.38,10.2,5.8,297.8,631.2
246,0,0.51,621.5,353.0,18.5,246.0
246,0,0.54,260.2,230.8,124.5,407.2
246,0,0.78,489.0,275.8,61.0,216.5
246,0,0.81,531.0,295.8,98.5,342.8
246,0,0.83,316.0,235.5,293.0,404.5
252,0,0.31,485.8,291.5,61.8,223.5
252,0,0.33,349.0,233.5,265.0,405.0
252,0,0.33,623.0,360.2,17.0,165.8
252,0,0.35,10.0,34.0,621.0,604.0
252,0,0.45,189.0,4.0,325.5,633.5
252,0,0.48,623.5,362.5,16.5,238.0
252,0,0.51,91.4,333.0,46.2,122.5
252,0,0.62,4.1,308.8,78.9,151.5
252,0,0.82,532.0,292.5,97.0,347.5
258,0,0.25,0.4,394.5,133.4,245.0
258,0,0.35,624.5,378.2,15.5,224.8
258,0,0.40,30.4,311.5,53.6,125.8
258,0,0.42,147.1,408.8,106.4,230.8
258,0,0.49,546.5,292.5,84.5,347.5
258,0,0.65,217.2,35.5,421.8,603.0
258,0,0.68,90.4,335.2,66.4,189.8
258,0,0.71,119.8,302.0,122.0,333.0
264,0,0.49,7.2,342.0,37.3,99.0
264,0,0.49,147.5,404.8,164.0,234.8
264,0,0.57,28.7,314.5,63.6,190.2
264,0,0.57,127.1,303.0,182.9,336.0
264,0,0.62,225.6,2.5,413.4,635.0
264,0,0.63,88.9,334.0,67.6,276.0
264,0,0.82,273.0,242.8,117.5,251.0
270,37,0.50,263.8,67.6,106.2,416.4
270,0,0.31,269.0,299.2,39.5,76.8
270,0,0.32,0.1,343.5,44.2,176.5
270,0,0.32,131.0,404.5,180.0,235.0
270,0,0.46,315.0,201.5,315.0,437.0
270,0,0.56,130.5,307.0,144.0,222.5
270,0,0.57,322.8,203.6,221.8,436.4
270,0,0.67,27.6,315.5,66.9,270.5
270,0,0.71,90.0,332.0,68.0,211.0
270,0,0.76,270.0,319.0,138.0,319.0
270,0,0.86,268.5,237.6,94.0,267.4
276,37,0.53,263.0,68.6,108.5,459.4
276,0,0.27,352.0,306.5,62.0,149.5
276,0,0.28,531.0,294.8,65.0,213.8
276,0,0.38,90.1,331.0,65.4,220.5
276,0,0.43,110.4,483.5,211.6,156.0
276,0,0.44,575.5,323.5,64.0,313.0
276,0,0.52,0.2,345.5,47.5,289.0
276,0,0.58,548.0,291.5,47.0,84.2
276,0,0.58,90.1,330.5,66.1,299.5
276,0,0.68,133.6,309.8,140.4,229.8
276,0,0.77,28.5,316.2,66.8,317.8
276,0,0.82,313.5,197.8,310.0,441.2
276,0,0.85,263.8,230.2,110.2,287.8
282,37,0.36,263.0,68.0,108.5,397.5
282,0,0.27,90.2,334.5,64.2,220.5
282,0,0.31,502.2,273.8,47.8,225.2
282,0,0.35,170.2,482.5,191.8,157.0
282,0,0.40,532.5,295.8,76.0,228.8
